uid,domainID,siteID,namedLocation,passStartTime,passEndTime,eventID,passNumber,specimenNumber,taxonID,scientificName,taxonRank,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,fishTotalLength,fishWeight,delt,efMortality,efInjury,fishLifeStage,sampleTypeCollected,voucherSampleID,dnaSampleID,identifiedBy,remarks,publicationDate,release
383701cd-9c81-4dfd-8ead-8f9bb29c869a,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,41,LUXCHR,Luxilus chrysocephalus,species,NA,NA,NA,100,8.8,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
378dbd4b-1dad-4568-8177-bac319c0ce40,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,3,NOTBAI,Notropis baileyi,species,NA,NA,NA,60,1.2,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
819a10c1-017a-4d35-bf94-da7ea8a8acb4,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,29,ETHLAC,Etheostoma lachneri,species,NA,NA,NA,36,0.3,NA,NA,NA,juvenile,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
502dc21d-2d98-4f96-a8e4-039690095d9b,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,32,NOTBAI,Notropis baileyi,species,NA,NA,NA,56,0.9,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
83449722-c6b3-44c2-978f-3b63fbdaf747,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,17,NOTBAI,Notropis baileyi,species,NA,NA,NA,47,0.3,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
735c174b-ccd2-4cef-ab8f-6aba89ba9d15,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,23,NOTBAI,Notropis baileyi,species,NA,NA,NA,54,0.3,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
b5022fc3-9893-4a5a-9f6b-4fc99571879e,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,18,NOTBAI,Notropis baileyi,species,NA,NA,NA,56,0.9,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
fa1db368-12ae-483b-b857-7d27444b3b50,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,9,NOTBAI,Notropis baileyi,species,NA,NA,NA,54,0.7,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
77713e31-a8c2-491f-b6bc-367e8ec49cbb,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,8,NOTBAI,Notropis baileyi,species,NA,NA,NA,54,0.8,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
f80004ee-645f-4d3f-9881-dab59fee201c,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,42,LUXCHR,Luxilus chrysocephalus,species,NA,NA,NA,137,22.5,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
ef9c8920-dd23-4e0f-8339-2a8e9a16137e,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,39,HYPETO,Hypentelium etowanum,species,NA,NA,NA,127,84,NA,NA,NA,adult,dna sample only,FSH.MAYF.06.20211026.1.0039,FSH.MAYF.06.20211026.1.0039.DNA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
1029e26b-2450-47c6-b6a8-bad23b4cf5a6,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,5,NOTBAI,Notropis baileyi,species,NA,NA,NA,50,0.9,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
642bbb99-7e88-4f54-9a5c-4dc5e7b33e82,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,4,NOTBAI,Notropis baileyi,species,NA,NA,NA,55,0.9,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
4bb4969e-8045-445a-9631-1a93bd8c109b,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,37,NOTBAI,Notropis baileyi,species,NA,NA,NA,57,1,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
6cd1426e-26bf-4c69-9773-f52fe1bd4e39,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,36,NOTVOL,Notropis volucellus,species,NA,NA,NA,30,0.3,NA,Y,NA,juvenile,dna sample only,FSH.MAYF.06.20211026.1.0036,FSH.MAYF.06.20211026.1.0036.DNA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
37266f3d-8018-4081-ba9d-64c6b6c3649c,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,40,SEMATR,Semotilus atromaculatus,species,NA,NA,NA,148,31.9,NA,NA,NA,adult,dna sample only,FSH.MAYF.06.20211026.1.0040,FSH.MAYF.06.20211026.1.0040.DNA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
6b2eba31-e0e3-4a53-a580-35602e6abfa4,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,33,NOTBAI,Notropis baileyi,species,NA,NA,NA,41,0.3,NA,NA,NA,juvenile,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
181b2cf1-ac8a-41fc-be83-c214340bba0d,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,45,NOTSP,Notropis sp.,genus,NA,NA,NA,50,0.7,NA,Y,NA,juvenile,dna sample only,FSH.MAYF.06.20211026.1.0045,FSH.MAYF.06.20211026.1.0045.DNA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
5f165eb9-8382-4cf2-bc72-22754e47052d,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,14,NOTBAI,Notropis baileyi,species,NA,NA,NA,56,0.9,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
70b8fd12-3f60-4f39-9f59-47c2b89b569b,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,35,NOTVOL,Notropis volucellus,species,NA,NA,NA,25,0.3,NA,Y,NA,juvenile,dna sample only,FSH.MAYF.06.20211026.1.0035,FSH.MAYF.06.20211026.1.0035.DNA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
f8a997bb-91fd-4397-afa3-d00c01bb5955,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,27,ETHLAC,Etheostoma lachneri,species,NA,NA,NA,34,0.3,NA,NA,NA,juvenile,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
3bfb788a-bf89-4fb9-8974-01373debde11,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,21,ETHLAC,Etheostoma lachneri,species,NA,NA,NA,34,0.3,NA,NA,NA,juvenile,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
bd651cbf-23d7-4fa0-9dfc-d3778e3269fc,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,34,NOTBAI,Notropis baileyi,species,NA,NA,NA,58,1.1,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
0f589409-250c-4354-a749-d9cf9bd660df,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,16,NOTBAI,Notropis baileyi,species,NA,NA,NA,60,1.2,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
9f0300ea-8924-4167-99e3-24e9bb730953,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,28,NOTBAI,Notropis baileyi,species,NA,NA,NA,64,1.4,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
ab13d945-8a53-41c9-8cf0-2ac2f1fdad10,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,26,NOTBAI,Notropis baileyi,species,NA,NA,NA,56,0.3,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
5a6d3dc9-4fa1-4ed8-88af-e79221faacda,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,24,NOTBAI,Notropis baileyi,species,NA,NA,NA,54,1,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
50564d6a-d2d4-40fa-9c50-53a644bb9b0c,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,25,NOTBAI,Notropis baileyi,species,NA,NA,NA,61,1.1,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
52677741-aa07-441a-b92e-e4761af46c17,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,22,NOTBAI,Notropis baileyi,species,NA,NA,NA,58,0.6,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
b5771f71-6ffc-47b5-98cd-f2ce51c29753,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,44,PERNIG,Percina nigrofasciata,species,NA,NA,NA,38,0.3,NA,NA,NA,adult,dna sample only,FSH.MAYF.06.20211026.1.0044,FSH.MAYF.06.20211026.1.0044.DNA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
26b80e1f-96a9-4479-b13e-b6bc7b9d0fbf,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,6,NOTBAI,Notropis baileyi,species,NA,NA,NA,59,0.8,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
290eedd9-2ffc-4b6e-9401-1cb98efee79b,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,1,NOTBAI,Notropis baileyi,species,NA,NA,NA,63,1,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
cce1b175-6acd-4490-913d-33c84cdeffce,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,15,NOTBAI,Notropis baileyi,species,NA,NA,NA,39,0.3,NA,NA,NA,juvenile,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
f86852b8-102f-44d1-9d7b-df7f5116ea63,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,30,NOTBAI,Notropis baileyi,species,NA,NA,NA,62,1.3,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
11432aea-ead0-4c2a-8123-7ee2fc7340e3,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,2,FUNNOT,Fundulus notatus,species,NA,NA,NA,60,1.1,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
27b6269d-af0d-43b3-9f4a-22ebcfcff7f5,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,19,NOTBAI,Notropis baileyi,species,NA,NA,NA,25,0.3,NA,NA,NA,juvenile,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
1eb38642-3331-4548-8860-cbd678856841,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,13,NOTBAI,Notropis baileyi,species,NA,NA,NA,32,0.3,NA,Y,NA,juvenile,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
a6eb4833-aa17-461e-977e-bf3bb13d34bd,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,7,NOTBAI,Notropis baileyi,species,NA,NA,NA,60,0.6,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
e75a14d0-e619-43ee-ad40-ac553e4f4963,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,12,NOTBAI,Notropis baileyi,species,NA,NA,NA,53,0.9,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
8169285f-dca9-43a4-9831-27e216276088,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,11,NOTBAI,Notropis baileyi,species,NA,NA,NA,32,0.3,NA,NA,NA,juvenile,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
5734cb4a-073e-4fc4-a1cf-1ee333290004,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,20,NOTBAI,Notropis baileyi,species,NA,NA,NA,38,0.3,NA,NA,NA,juvenile,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
a2fdfd7f-8499-442a-bce6-47566ddbabe3,D08,MAYF,MAYF.AOS.fish.point.06,2021-10-26T13:47:00Z,2021-10-26T14:32:00Z,MAYF.20211026.06.1.e-fisher,1,38,ICHGAG,Ichthyomyzon gagei,species,NA,NA,NA,118,0.7,NA,NA,NA,juvenile,dna sample only,FSH.MAYF.06.20211026.1.0038,FSH.MAYF.06.20211026.1.0038.DNA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
2c17fc17-2983-4603-a8a9-d9550b1d5b6f,D08,MAYF,MAYF.AOS.fish.point.07,2021-10-26T15:16:00Z,2021-10-26T16:06:00Z,MAYF.20211026.07.1.e-fisher,1,13,NOTBAI,Notropis baileyi,species,NA,NA,NA,22,0.3,NA,NA,NA,juvenile,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
d46d4601-f1ca-4673-9eab-8f43063cffab,D08,MAYF,MAYF.AOS.fish.point.07,2021-10-26T15:16:00Z,2021-10-26T16:06:00Z,MAYF.20211026.07.1.e-fisher,1,21,LUXCHR,Luxilus chrysocephalus,species,NA,NA,NA,142,29.3,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
1a0a8936-7715-4bb4-a499-c8ec25a07846,D08,MAYF,MAYF.AOS.fish.point.07,2021-10-26T15:16:00Z,2021-10-26T16:06:00Z,MAYF.20211026.07.1.e-fisher,1,20,NOTBAI,Notropis baileyi,species,NA,NA,NA,56,1.3,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
f0aa486a-d680-4a3c-a9ea-14a6d183e812,D08,MAYF,MAYF.AOS.fish.point.07,2021-10-26T15:16:00Z,2021-10-26T16:06:00Z,MAYF.20211026.07.1.e-fisher,1,28,NOTBAI,Notropis baileyi,species,NA,NA,NA,52,1.4,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
49e2e4da-ec08-413b-837f-f5d75b6480d5,D08,MAYF,MAYF.AOS.fish.point.07,2021-10-26T15:16:00Z,2021-10-26T16:06:00Z,MAYF.20211026.07.1.e-fisher,1,6,NOTBAI,Notropis baileyi,species,NA,NA,NA,60,1.3,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
b20c7502-7882-4087-aac7-e9c7845d23d2,D08,MAYF,MAYF.AOS.fish.point.07,2021-10-26T15:16:00Z,2021-10-26T16:06:00Z,MAYF.20211026.07.1.e-fisher,1,3,FUNNOT,Fundulus notatus,species,NA,NA,NA,59,1.5,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
2a577945-939b-46f5-a0ec-0ea55f496835,D08,MAYF,MAYF.AOS.fish.point.07,2021-10-26T15:16:00Z,2021-10-26T16:06:00Z,MAYF.20211026.07.1.e-fisher,1,4,NOTBAI,Notropis baileyi,species,NA,NA,NA,53,1,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
73e2bafe-c088-4f0f-bce2-d5d29b44ac93,D08,MAYF,MAYF.AOS.fish.point.07,2021-10-26T15:16:00Z,2021-10-26T16:06:00Z,MAYF.20211026.07.1.e-fisher,1,42,NOTBAI,Notropis baileyi,species,NA,NA,NA,48,0.8,NA,NA,Y,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
bcd2bfd4-7fa0-4139-8361-8c8603a78fc8,D08,MAYF,MAYF.AOS.fish.point.07,2021-10-26T15:16:00Z,2021-10-26T16:06:00Z,MAYF.20211026.07.1.e-fisher,1,2,NOTBAI,Notropis baileyi,species,NA,NA,NA,34,0.3,NA,NA,NA,juvenile,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
4df5d7c8-02cb-42c2-9654-fdbc42a25c39,D08,MAYF,MAYF.AOS.fish.point.07,2021-10-26T15:16:00Z,2021-10-26T16:06:00Z,MAYF.20211026.07.1.e-fisher,1,40,NOTBAI,Notropis baileyi,species,NA,NA,NA,45,0.7,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
e28c2bc7-adee-4561-b0e4-2dd76f28aef0,D08,MAYF,MAYF.AOS.fish.point.07,2021-10-26T15:16:00Z,2021-10-26T16:06:00Z,MAYF.20211026.07.1.e-fisher,1,7,NOTBAI,Notropis baileyi,species,NA,NA,NA,41,0.6,NA,NA,NA,juvenile,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
2c8c7ecf-25d1-4759-b90a-0be5b7f42a6d,D08,MAYF,MAYF.AOS.fish.point.07,2021-10-26T15:16:00Z,2021-10-26T16:06:00Z,MAYF.20211026.07.1.e-fisher,1,8,FUNNOT,Fundulus notatus,species,NA,NA,NA,56,1.1,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
7dddf9f6-bd5e-4fc1-971f-a1f79bdfa72c,D08,MAYF,MAYF.AOS.fish.point.07,2021-10-26T15:16:00Z,2021-10-26T16:06:00Z,MAYF.20211026.07.1.e-fisher,1,15,NOTBAI,Notropis baileyi,species,NA,NA,NA,51,1.1,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
e34f3b2b-140f-40f5-b9ee-1084e1546b2b,D08,MAYF,MAYF.AOS.fish.point.07,2021-10-26T15:16:00Z,2021-10-26T16:06:00Z,MAYF.20211026.07.1.e-fisher,1,27,NOTBAI,Notropis baileyi,species,NA,NA,NA,67,2.6,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
648bf925-eadb-40ef-ab1b-83707c76109d,D08,MAYF,MAYF.AOS.fish.point.07,2021-10-26T15:16:00Z,2021-10-26T16:06:00Z,MAYF.20211026.07.1.e-fisher,1,34,NOTBAI,Notropis baileyi,species,NA,NA,NA,51,1.3,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
90e660e7-4719-437e-bc06-bb4058c9723f,D08,MAYF,MAYF.AOS.fish.point.07,2021-10-26T15:16:00Z,2021-10-26T16:06:00Z,MAYF.20211026.07.1.e-fisher,1,50,NOTFUN,Noturus funebris,species,NA,NA,NA,135,22.4,NA,NA,NA,adult,dna sample only,FSH.MAYF.07.20211026.1.0050,FSH.MAYF.07.20211026.1.0050.DNA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
a7c24810-e0f6-4ffd-b1c5-b7f1d74c1922,D08,MAYF,MAYF.AOS.fish.point.07,2021-10-26T15:16:00Z,2021-10-26T16:06:00Z,MAYF.20211026.07.1.e-fisher,1,32,NOTBAI,Notropis baileyi,species,NA,NA,NA,62,1.8,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
a9e6a1cc-2e00-481d-9778-88555f9163fc,D08,MAYF,MAYF.AOS.fish.point.07,2021-10-26T15:16:00Z,2021-10-26T16:06:00Z,MAYF.20211026.07.1.e-fisher,1,29,NOTBAI,Notropis baileyi,species,NA,NA,NA,52,1.1,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
3df568ac-7c83-44d9-9087-841b124e9a53,D08,MAYF,MAYF.AOS.fish.point.07,2021-10-26T15:16:00Z,2021-10-26T16:06:00Z,MAYF.20211026.07.1.e-fisher,1,46,NOTBAI,Notropis baileyi,species,NA,NA,NA,60,1.9,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
cb63cf6f-747d-4387-9b3d-b301ee3c6914,D08,MAYF,MAYF.AOS.fish.point.07,2021-10-26T15:16:00Z,2021-10-26T16:06:00Z,MAYF.20211026.07.1.e-fisher,1,49,ETHLAC,Etheostoma lachneri,species,NA,NA,NA,32,0.3,NA,NA,NA,juvenile,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
de87c3de-1855-4508-8017-21b4028c8376,D08,MAYF,MAYF.AOS.fish.point.07,2021-10-26T15:16:00Z,2021-10-26T16:06:00Z,MAYF.20211026.07.1.e-fisher,1,48,PERNIG,Percina nigrofasciata,species,NA,NA,NA,33,0.3,NA,NA,NA,juvenile,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
7f79a773-4b7d-43bc-94c1-67054609fc56,D08,MAYF,MAYF.AOS.fish.point.07,2021-10-26T15:16:00Z,2021-10-26T16:06:00Z,MAYF.20211026.07.1.e-fisher,1,39,NOTBAI,Notropis baileyi,species,NA,NA,NA,60,1.9,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
da9b5371-60d4-408c-b923-21d6b6ee9985,D08,MAYF,MAYF.AOS.fish.point.07,2021-10-26T15:16:00Z,2021-10-26T16:06:00Z,MAYF.20211026.07.1.e-fisher,1,12,NOTBAI,Notropis baileyi,species,NA,NA,NA,47,1,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
c1989216-b540-42b6-8124-4d872e0611a2,D08,MAYF,MAYF.AOS.fish.point.07,2021-10-26T15:16:00Z,2021-10-26T16:06:00Z,MAYF.20211026.07.1.e-fisher,1,22,FUNNOT,Fundulus notatus,species,NA,NA,NA,67,2.1,NA,NA,Y,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
99d655c9-0142-49cb-b016-835263f23eba,D08,MAYF,MAYF.AOS.fish.point.07,2021-10-26T15:16:00Z,2021-10-26T16:06:00Z,MAYF.20211026.07.1.e-fisher,1,37,NOTBAI,Notropis baileyi,species,NA,NA,NA,60,1.7,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
f1db3b97-e8fa-4667-90cc-fcc04c2e4ae7,D08,MAYF,MAYF.AOS.fish.point.07,2021-10-26T15:16:00Z,2021-10-26T16:06:00Z,MAYF.20211026.07.1.e-fisher,1,25,NOTBAI,Notropis baileyi,species,NA,NA,NA,51,1.2,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
1e8f335e-dca2-4ab1-aba0-3586296cdebd,D08,MAYF,MAYF.AOS.fish.point.07,2021-10-26T15:16:00Z,2021-10-26T16:06:00Z,MAYF.20211026.07.1.e-fisher,1,11,FUNNOT,Fundulus notatus,species,NA,NA,NA,73,2.8,NA,NA,NA,adult,no sample,NA,NA,0000-0003-1224-3096,NA,20231228T003025Z,RELEASE-2024
